datetime_utc,Qh,Qle,Qtau,Ustar,T_air,RH_air,P_air,Rho_air,Wind_V,Wind_U,Wind_W,Wind_vel,Wind_U_std,Wind_V_std,Wind_W_std,Wind_dir,Qco2,Cd,qc_tot,qc_tot_noCd,qc_tot_ext,qc_tot_noCd_ext
2023-11-30 16:00:00,-21.0951,3.44911,0.0850611577292204,0.253607,270.315,23.4581,102661.0,1.32254,-0.474589,-0.539632,-0.13323,0.730881,0.6530222048292079,0.6433265111900799,0.431949071072042,321.361,1.27159,0.12040073250601219,1,1,1,1
2023-11-30 16:30:00,-23.6714,9.68264,0.1748670216184265,0.363605,270.241,23.6505,102643.0,1.32266,-0.127635,-0.911686,-0.0662923,0.922961,0.7844826320575874,0.8787269200383018,0.5008912057523071,346.001,2.73534,0.15520045601284885,1,1,1,1
2023-11-30 17:00:00,-22.9591,4.99926,0.1402218123890561,0.325597,270.192,23.1019,102625.0,1.32268,0.589941,-1.08846,-0.204221,1.25479,0.774926448122659,0.6035031068685562,0.4340840932354006,25.7964,0.40316,0.06733156229657601,1,1,1,1
2023-11-30 17:30:00,-19.2035,6.60582,0.0808248956544,0.2472,270.132,23.8889,102602.0,1.32266,0.680565,-0.703907,-0.116239,0.985984,0.6232736156777374,0.6022424760841766,0.3504725381538474,45.9105,5.30341,0.0628575135715192,1,1,1,1
2023-11-30 18:00:00,-11.1532,5.54863,0.044175781967253,0.182807,270.264,24.0335,102594.0,1.3219,0.209995,-0.757228,-0.145079,0.799087,0.7799532037244286,0.5334772722431576,0.3747252326705528,19.9453,-1.31442,0.05233563675281895,1,1,1,1
2023-11-30 18:30:00,-22.6024,8.83797,0.0449382780235166,0.184334,270.164,24.3127,102605.0,1.32253,0.0519112,-0.442691,-0.0692856,0.451077,0.6244485567282544,0.5453329258352185,0.3075833220446128,16.8427,-0.236957,0.16699733006873238,1,1,1,1
2023-11-30 19:00:00,-12.5624,7.81233,0.0882630718453393,0.258383,270.258,24.221,102604.0,1.32206,0.126995,-1.08198,-0.0861636,1.09281,0.5576800157796583,0.5960486557320636,0.334605738145657,8.38249,3.72422,0.055903442439300954,1,1,1,1
2023-11-30 19:30:00,-16.7717,9.15559,0.0459334706428105,0.186359,270.121,24.8632,102594.0,1.3226,-0.346177,-0.734773,-0.0886556,0.817061,0.4532692356646323,0.599290413739449,0.3163242007814135,333.899,4.06789,0.052022567248383285,1,1,1,1
2023-11-30 20:00:00,-17.7496,8.09881,0.0585199064986672,0.210315,269.997,24.1684,102577.0,1.32301,0.0419147,-0.901962,-0.17557,0.919846,0.5850999914544521,0.6066465198119907,0.3893931175560246,4.34314,5.64951,0.05227695082937955,1,1,1,1
2023-11-30 20:30:00,-17.0668,5.81717,0.1173580112439676,0.297714,269.794,23.7615,102582.0,1.32408,0.273856,-0.722845,-0.171474,0.791773,0.6998592715682204,0.5474623274710325,0.4371281276696799,22.7365,2.41567,0.1413829827744403,1,1,1,1
2023-11-30 21:00:00,-18.9166,2.16915,0.0389985330857091,0.171551,269.573,23.6594,102579.0,1.32514,0.179074,-0.6048,-0.0765043,0.635377,0.8863661771525355,0.5976679680223794,0.378,19.6258,-0.780041,0.07289932858914039,1,1,1,1
2023-11-30 21:30:00,-17.008,6.54447,0.066819876031972,0.22442,269.238,24.4662,102575.0,1.32673,-0.0905717,-0.213676,-0.0828193,0.246414,0.6224034061603455,0.8060459043999914,0.360988919497538,289.66,8.58419,0.8294541011950667,1,1,1,1
2023-11-30 22:00:00,-18.702,6.60239,0.131809358513089,0.315261,269.313,24.569,102562.0,1.32619,-0.117891,-0.731121,-0.0526233,0.742432,0.6961063137193916,0.8055650191015,0.4429853270707733,345.841,3.64118,0.1803130388924484,1,1,1,1
2023-11-30 22:30:00,-3.57112,1.87341,0.0802061328035934,0.245924,269.299,25.1061,102557.0,1.32619,0.683727,-0.886745,-0.149082,1.12961,0.6267742815400134,0.8159056317981878,0.4000624951179503,37.7016,-2.93755,0.04739633620310649,1,1,1,1
