datetime_utc,Qh,Qle,Qtau,Ustar,T_air,RH_air,P_air,Rho_air,Wind_V,Wind_U,Wind_W,Wind_vel,Wind_W_std,Wind_dir,Qco2,Cd,qc_tot,qc_tot_noCd,qc_tot_ext,qc_tot_noCd_ext
2023-11-30 22:30:00,-25.1092,5.1106,0.1776322895559993,0.369352,268.13,20.7658,100247.0,1.30209,0.449696,-4.71566,0.0796146,4.73772,0.4689232346557376,5.87882,15.9467,0.006077740168802188,1,1,1,1
2023-11-30 23:00:00,-8.76856,0.740645,0.0272667430339948,0.144647,267.877,21.6136,100239.0,1.30321,0.295507,-3.72578,0.0156675,3.73752,0.2631674371954098,5.08168,0.212885,0.0014977930493548842,1,1,1,1
2023-11-30 23:30:00,-3.63697,0.605014,0.012291883727084,0.0970809,267.653,22.5865,100234.0,1.30422,0.783083,-3.34949,-0.020854,3.43988,0.2428660124430753,13.2606,2.11316,0.0007964912382121073,1,1,1,1
2023-12-01 00:00:00,47.9155,-0.499562,0.0321619352419793,0.156998,267.559,24.1043,100248.0,1.30483,1.20576,-2.21332,-0.0732887,2.52152,0.2697116979294743,29.4347,4.98289,0.0038767108120839823,1,1,1,1
2023-12-01 00:30:00,-13.0943,1.7477,0.0479206731607768,0.191871,268.226,22.1553,100254.0,1.30168,1.34655,-2.29723,-0.105705,2.66489,0.2903990358110715,30.7448,4.20839,0.00518394164128264,1,1,1,1
2023-12-01 01:00:00,-22.9921,4.0183,0.0706766451201995,0.233383,269.078,20.2338,100256.0,1.29759,0.968455,-2.70232,-0.0474567,2.87101,0.32,21.3016,11.1315,0.0066079846565997745,1,1,1,1
2023-12-01 01:30:00,24.9957,9.48502,0.0971527988254277,0.273965,269.707,19.3664,100242.0,1.29439,0.637952,-3.33273,0.0287062,3.39336,0.3940977036218303,12.0721,28.5671,0.006518239219348802,1,1,1,1
2023-12-01 02:00:00,50.2227,8.74284,0.1025929206840675,0.282189,270.918,18.7863,100225.0,1.28836,0.414377,-1.29552,-0.0214282,1.36035,0.4580447576383775,23.4662,33.7494,0.04303074242157695,1,1,1,1
2023-12-01 02:30:00,43.8824,1.5271,0.0841517630563835,0.256338,272.603,16.5322,100246.0,1.28067,0.254868,0.624515,-0.1465,0.690246,0.4796592540543755,161.289,-0.617811,0.13791712201895495,1,1,1,1
2023-12-01 03:00:00,63.3095,3.62015,0.0544085387371411,0.206424,273.317,16.312,100212.0,1.27687,-0.145956,0.916623,0.0566832,0.9299,0.4329411045396359,194.762,0.78125,0.049277411124632985,1,1,1,1
2023-12-01 03:30:00,71.6875,16.2237,0.3105641146217696,0.493049,273.047,16.8096,100165.0,1.27753,-0.196238,1.47673,0.00243854,1.48971,0.5612423718858013,193.873,35.7169,0.10954099928840458,1,1,1,1
2023-12-01 04:00:00,159.294,10.3297,0.1471260339063435,0.339533,273.18,17.7179,100114.0,1.27622,-0.368345,1.59827,-0.199553,1.65226,0.7211976150820245,198.176,33.5945,0.042228650551380066,1,1,1,1
2023-12-01 04:30:00,76.7309,13.1022,0.068623105079392,0.232561,274.56,16.4058,100036.0,1.26881,-0.546112,0.815983,-0.0616701,0.983804,0.515073781122666,212.392,23.1401,0.055880026630586395,1,1,1,1
2023-12-01 05:00:00,372.956,7.75676,0.353976632275651,0.528693,274.922,17.0612,99980.2,1.26639,-0.182966,1.0423,0.547667,1.19156,0.6936396759125014,193.031,1.21806,0.19686807243240723,1,1,1,1
2023-12-01 05:30:00,76.3657,2.48984,0.0969112506796364,0.276112,273.774,18.7638,99938.7,1.27117,-0.517206,1.77192,0.0832018,1.84774,0.5679973591487903,200.349,24.036,0.022330006136617987,1,1,1,1
2023-12-01 06:00:00,48.8439,6.74269,0.1134190378016739,0.29899,274.225,18.1962,99912.6,1.26874,-0.43139,1.33778,0.10526,1.40955,0.5088428048032123,201.648,25.8258,0.04499376695288234,1,1,1,1
2023-12-01 06:30:00,74.3922,12.6481,0.051842966895513,0.202182,274.189,18.6176,99861.8,1.26825,-0.456474,1.30888,0.163069,1.39575,0.5434556099627641,203.492,27.0944,0.02098310257004765,1,1,1,1
2023-12-01 07:00:00,32.2929,10.8142,0.2373023603848647,0.432339,273.826,20.1935,99835.3,1.26956,-0.554357,1.6324,0.161188,1.73148,0.4927940746397018,200.659,24.1863,0.0623467570193854,1,1,1,1
2023-12-01 07:30:00,11.7143,-0.0783114,0.0451213467132355,0.188526,273.768,21.2631,99813.1,1.26952,-0.63036,1.49047,-0.0431327,1.61886,0.4600010869552375,204.455,4.98122,0.013562005667944122,1,1,1,1
2023-12-01 08:00:00,96.6825,3.98226,0.0660757950197017,0.228229,273.932,20.8201,99794.5,1.26853,-0.614898,1.96034,0.280433,2.07357,0.4802468115458967,200.774,26.9986,0.012114465370967921,1,1,1,1
2023-12-01 08:30:00,23.5841,4.37937,0.1341628839336696,0.325132,273.74,21.4683,99774.5,1.26915,-0.558221,1.48807,0.17664,1.59912,0.4572526653831555,202.065,20.0885,0.04133874817427036,1,1,1,1
2023-12-01 09:00:00,3.09191,14.5051,0.251390872369772,0.444629,273.166,22.5757,99758.6,1.27161,-0.426442,1.06796,0.247198,1.17622,0.4973580199413698,202.786,50.0861,0.1428954666563937,1,1,1,1
2023-12-01 09:30:00,3.13704,4.21404,0.2674149516066521,0.458226,272.706,25.3987,99749.5,1.27358,-0.581206,1.25506,0.188776,1.39593,0.5036139394417116,206.671,39.071,0.10775369554142801,1,1,1,1
2023-12-01 10:00:00,-0.351372,1.93078,0.0920695143430213,0.268746,272.458,26.728,99753.8,1.27477,-0.588147,1.33588,0.144166,1.46673,0.5174446830338486,205.474,14.0147,0.03357249887468565,1,1,1,1
2023-12-01 10:30:00,-3.48352,0.959755,0.1869396496351488,0.382864,272.307,28.6893,99743.6,1.2753,-0.632944,1.45125,0.153,1.59065,0.6482723193226747,203.817,13.0592,0.0579348390910681,1,1,1,1
2023-12-01 11:00:00,-5.22677,1.52445,0.2290692694216151,0.423781,272.228,29.5745,99732.2,1.27551,-0.462386,1.14031,0.155173,1.24024,0.616223985252116,200.673,6.29648,0.11675392644312882,1,1,1,1
2023-12-01 11:30:00,-7.43884,1.50036,0.1314777016878,0.3211,272.224,29.742,99705.8,1.27518,-0.556299,1.20513,0.0937728,1.33064,0.595624042496607,204.309,1.86984,0.058231699080660934,1,1,1,1
2023-12-01 12:00:00,-7.87555,1.42765,0.1695645655350054,0.364679,272.241,29.3265,99697.4,1.27501,-0.733424,1.63896,0.131228,1.80037,0.6001983005640719,205.357,0.26377,0.04102966540423468,1,1,1,1
2023-12-01 12:30:00,-9.49292,3.41477,0.2896533019523359,0.476691,272.243,28.6491,99672.2,1.27469,-0.831082,1.91764,0.175743,2.09736,0.616293761123703,204.84,8.95154,0.05165685275208939,1,1,1,1
2023-12-01 13:00:00,-5.56188,0.728894,0.3139863848063233,0.496314,272.159,29.0116,99640.0,1.27467,-0.84918,1.90517,0.244701,2.10015,0.6403116428739993,205.571,-2.82305,0.05584861694120932,1,1,1,1
2023-12-01 13:30:00,-7.66269,1.66547,0.2655408466436673,0.456322,271.985,29.6442,99620.7,1.27523,-0.508485,1.1504,0.189673,1.27199,0.609476004449724,202.245,2.36758,0.1286990735233232,1,1,1,1
2023-12-01 14:00:00,-4.29765,-1.25701,0.275349537529668,0.46473,272.006,29.3161,99603.1,1.27492,-0.292876,0.819917,0.232294,0.901106,0.6688819028797236,193.842,3.49287,0.26598041202336864,1,1,1,1
2023-12-01 14:30:00,-4.42355,-0.833134,0.317420948785152,0.49898,272.032,28.5839,99608.7,1.27488,-0.32539,0.645332,0.284915,0.776858,0.7040056817952537,194.777,-0.842411,0.4125560806362143,1,1,1,1
2023-12-01 15:00:00,-5.49184,-0.691684,0.3237813171508071,0.503824,271.91,29.2985,99616.0,1.27554,-0.44411,0.51625,0.258177,0.728288,0.710137310666043,205.63,-2.69704,0.47857652823955965,1,1,1,1
2023-12-01 15:30:00,-10.5423,0.980944,0.1890007490941612,0.384818,271.731,30.4049,99611.6,1.2763,-0.354425,0.491277,0.17182,0.629677,0.5606906455435118,203.709,6.10555,0.37348666102245665,1,1,1,1
2023-12-01 16:00:00,-9.86943,1.41154,0.1403652897977239,0.33157,271.578,31.5456,99593.0,1.27676,-0.606804,0.574192,0.143819,0.847697,0.4624218852952356,219.019,9.62974,0.1529921564714532,1,1,1,1
2023-12-01 16:30:00,1.13382,-2.95534,0.2757024539561358,0.464789,271.63,30.9095,99569.8,1.27623,-0.565962,0.548161,0.173919,0.806871,0.5115281028447997,213.028,-16.8161,0.33182069540049713,1,1,0,1
2023-12-01 17:00:00,77.2906,-0.609046,0.8544613915731538,0.818521,271.764,30.3582,99550.4,1.27536,-0.394979,0.470439,0.34599,0.705003,0.7721165715097689,192.473,60.7987,1.3479622263440487,0,1,0,0
2023-12-01 17:30:00,271.343,-36.0357,1.718334065359227,1.16117,271.908,29.3419,99529.4,1.27443,-0.245142,0.212198,0.494614,0.59141,1.3242091979743986,124.133,-22.079,3.8549103851017845,0,0,0,0
2023-12-01 18:00:00,8.18604,-2.16539,0.1957649967363552,0.391567,271.414,31.7323,99535.7,1.2768,-1.6143,0.656555,0.170729,1.75105,0.3918902907702613,247.185,-10.1617,0.05000518899223923,1,1,1,1
2023-12-01 18:30:00,64.5876,-10.0134,0.0238945613560214,0.136836,271.512,29.4631,99516.3,1.27614,-1.98018,0.789694,0.0670327,2.13289,0.4382099953218776,247.886,-41.1843,0.0041158906178046534,1,1,1,1
2023-12-01 19:00:00,-59.4999,10.2716,0.086914923427964,0.261043,271.614,28.7543,99500.4,1.27547,-1.64174,0.601571,0.127199,1.7531,0.3527818022517601,246.138,13.9582,0.02217229888337083,1,1,0,1
2023-12-01 19:30:00,53.5331,-11.7721,0.1814499078499083,0.376818,271.045,30.291,99480.3,1.27789,-0.362886,0.221098,0.108982,0.438689,0.3416299167227601,221.776,-99.6769,0.7378189253975795,0,1,0,0
2023-12-01 20:00:00,-268.476,78.3846,0.2555006949532457,0.447967,272.025,25.457,99468.8,1.27321,-0.499626,-0.0455949,0.11584,0.514902,0.3631211918905312,234.646,51.7152,0.7569076372007092,0,0,0,0
2023-12-01 20:30:00,-18.4594,5.9962,0.009891679561574,0.0883969,273.632,17.7824,99470.1,1.26589,-1.15946,-2.40793,0.0200392,2.67261,0.2161147843161129,334.209,5.96684,0.0010939636505543603,1,1,1,1
2023-12-01 21:00:00,2.03218,-1.86702,0.0351683452150578,0.166549,273.218,19.5224,99475.4,1.26785,-1.26876,-2.2219,0.0111887,2.55865,0.1851780224540698,330.222,-2.15421,0.004237037365916843,1,1,1,1
2023-12-01 21:30:00,-28.0695,5.58748,0.041400423940176,0.180705,273.249,18.6036,99484.7,1.26784,-0.308228,-3.71222,0.12039,3.72694,0.2324818272467764,355.73,10.3091,0.0023509074734587264,1,1,1,1
2023-12-01 22:00:00,7.25989,-0.580835,0.0319168927447495,0.158657,273.334,17.0644,99520.1,1.26795,0.571501,-4.80906,0.0389659,4.84305,0.2265643396477036,7.89936,5.82953,0.0010731997692938716,1,1,1,1
2023-12-01 22:30:00,103.203,-21.1786,0.3280174945777293,0.509151,274.03,15.1245,99565.0,1.26533,-0.775927,-6.23996,0.0163568,6.28804,0.288528854709542,355.98,-19.5988,0.00655635726337436,1,1,1,1
2023-12-01 23:00:00,80.1233,-18.8192,0.2590861053143995,0.451797,273.278,18.4323,99607.5,1.26928,-0.460746,-4.47268,0.0220869,4.4964,0.4571979877471028,0.270429,-6.12736,0.010096173549906556,1,1,1,1
2023-12-01 23:30:00,-33.9034,6.96187,0.049332554617,0.1973,273.803,15.9448,99638.8,1.2673,-0.077141,-5.63511,-0.00255417,5.63564,0.4702042109551976,1.12251,4.80065,0.001225653429058599,1,1,1,1
2023-12-02 00:00:00,-45.7059,4.54705,0.0414426994699282,0.180905,274.12,15.3756,99677.2,1.26633,0.645681,-6.46006,-0.103132,6.49307,0.4796759322709447,5.83155,3.16664,0.0007762488521850852,1,1,1,1
2023-12-02 00:30:00,45.8489,-5.34854,0.0568485777974393,0.211859,274.14,15.3282,99702.9,1.26656,0.091664,-7.46253,-0.0542647,7.46329,0.3345788397373629,1.20313,-6.0657,0.0008058110184526657,1,1,1,1
2023-12-02 01:00:00,15.7736,4.34455,0.1301770487892092,0.321479,275.77,12.9331,99741.2,1.25959,-2.50701,-7.9303,0.120285,8.31801,0.3104305075214097,342.386,-5.8476,0.0014937101812016712,1,1,1,1
2023-12-02 01:30:00,17.9525,-10.349,0.034892771586747,0.16633,275.452,14.7108,99760.3,1.26123,-2.72583,-9.07484,0.379319,9.48297,0.3212709137161346,343.289,-3.86892,0.0003076468139121519,1,1,1,1
2023-12-02 02:00:00,-70.6949,14.0046,0.1500904844693011,0.344769,275.212,17.8677,99796.3,1.26269,-1.87085,-5.97214,0.114769,6.25937,0.5597713819051489,343.045,36.7795,0.003033857444978641,1,1,1,1
2023-12-02 02:30:00,39.2464,-0.134068,0.0942724416338104,0.273814,276.371,16.1979,99796.3,1.2574,-3.6628,-6.21045,0.24033,7.21412,0.3281859229156546,329.709,-0.598865,0.0014406038633130672,1,1,1,1
2023-12-02 03:00:00,-18.1869,19.9718,0.1873614583427956,0.386781,277.421,14.5316,99776.5,1.25242,-4.12972,-6.64415,0.2524,7.82707,0.7529488694459936,328.289,49.4302,0.002441922227742712,1,1,1,1
2023-12-02 03:30:00,107.456,28.3383,1.3234272556484,1.0291,277.994,13.4119,99759.3,1.24964,-4.5768,-6.90919,0.519454,8.30454,1.249131698420947,326.794,63.0534,0.015356208277012465,1,1,1,1
2023-12-02 04:00:00,35.141,29.3461,1.0126361782322035,0.900767,278.339,13.1714,99755.4,1.24804,-4.44059,-6.40343,0.442791,7.80499,1.0843108410414424,325.448,75.7174,0.013319264165652189,1,1,1,1
2023-12-02 04:30:00,59.0083,12.6728,0.0905250299450874,0.269577,278.89,12.6926,99763.3,1.24567,-2.9134,-5.48198,0.132851,6.20948,0.9908496354139712,332.563,33.9631,0.0018847563129836729,1,1,1,1
2023-12-02 05:00:00,-211.063,11.905,0.2293366941276547,0.429415,279.26,12.3908,99738.0,1.24371,-2.76043,-5.50939,-0.0160966,6.16029,1.0190093228229071,333.584,25.2635,0.004859058266913086,1,1,1,1
2023-12-02 05:30:00,74.0389,20.3411,0.6274659424318848,0.710264,279.133,12.4264,99700.2,1.2438,-3.32265,-4.88887,0.256137,5.91664,1.151824639430847,326.788,51.7227,0.014410840623556092,1,1,1,1
2023-12-02 06:00:00,26.1789,6.93605,0.1399534362708769,0.335714,279.542,11.5174,99681.7,1.24178,-4.0716,-5.65017,0.00531514,6.96436,0.7385715943630651,324.427,18.7064,0.002323680857859275,1,1,1,1
2023-12-02 06:30:00,41.6589,9.57397,0.2514176346785021,0.450172,279.788,11.2184,99676.0,1.24062,-3.88558,-4.86642,0.345972,6.23694,0.9358119469209611,321.442,34.115,0.005209713323432731,1,1,1,1
2023-12-02 07:00:00,47.0249,7.84726,0.329151107235213,0.515159,279.89,11.3123,99683.7,1.24026,-3.48305,-4.15974,0.280342,5.43265,0.8211321452726108,320.248,28.5868,0.008992058636074081,1,1,1,1
2023-12-02 07:30:00,24.7843,7.70599,0.1868661355937129,0.38821,279.96,11.5004,99683.2,1.23993,-5.01419,-4.31353,0.220096,6.61794,0.7410296890138748,310.663,24.4205,0.003441024666186489,1,1,1,1
2023-12-02 08:00:00,-8.65963,5.82085,0.1354100091619233,0.330558,280.158,11.5465,99698.9,1.23924,-4.37366,-4.67218,0.189267,6.40266,0.6516778345164119,317.003,24.6111,0.0026654740830710736,1,1,1,1
2023-12-02 08:30:00,-2.74639,3.2585,0.1516759116765277,0.349777,280.107,12.0172,99723.7,1.23975,-3.7022,-3.98736,0.10401,5.44207,0.5708554983531297,317.037,15.4865,0.004130991008225622,1,1,1,1
2023-12-02 09:00:00,-4.28508,3.02743,0.047965370144,0.19655,279.727,12.8052,99738.9,1.2416,-5.24177,-4.23444,0.267218,6.74375,0.4549373583252973,308.924,10.8081,0.0008494604673774586,1,1,1,1
2023-12-02 09:30:00,5.77357,-1.67981,0.0158394555865342,0.112915,279.592,12.8122,99748.9,1.24233,-5.53599,-4.56669,0.367947,7.1859,0.288501473133154,309.572,-1.80325,0.0002469112847961513,1,1,1,1
2023-12-02 10:00:00,-0.08546,-0.515054,0.0105323183727051,0.0920339,279.449,12.9585,99787.0,1.24345,-4.2315,-4.27978,0.285459,6.02525,0.1839796184363909,315.485,-0.215993,0.00023331653018592748,1,1,1,1
2023-12-02 10:30:00,-1.24804,-1.72607,0.0348764029671244,0.167477,279.521,12.3494,99809.3,1.24343,-4.78965,-2.8282,0.333777,5.57233,0.1234564700613135,300.193,-2.17499,0.0009033097330508325,1,1,1,1
2023-12-02 11:00:00,-2.06942,-1.51797,0.0389696126895514,0.176873,279.134,12.9229,99851.6,1.24567,-2.87863,-1.74589,0.181033,3.37156,0.1804632926664034,301.464,-3.93126,0.0027520815491282116,1,1,1,1
2023-12-02 11:30:00,-10.554,5.03633,0.0259110109933069,0.144151,278.911,14.1797,99877.9,1.24695,-2.96188,-1.8626,0.178358,3.50341,0.3065137843556142,302.709,18.5247,0.0016929860846488112,1,1,1,1
2023-12-02 12:00:00,-3.12519,-0.418558,0.0443643686499703,0.188607,278.924,14.5689,99900.0,1.24715,-4.24439,-2.42687,0.207794,4.89364,0.2703760344409245,299.562,6.56803,0.0014854279098208466,1,1,1,1
2023-12-02 12:30:00,-2.20883,0.105986,0.006249972693314,0.0707751,278.799,15.0763,99902.9,1.24772,-2.98728,-3.18783,0.205744,4.37361,0.1332681507337743,316.982,0.719912,0.0002618670619270445,1,1,1,1
2023-12-02 13:00:00,-25.9174,5.98981,0.0427166880239814,0.184961,278.615,15.336,99910.5,1.24864,-1.54815,-3.91985,0.298311,4.22504,0.1757438476874795,338.222,32.1001,0.0019164552365008916,1,1,1,1
2023-12-02 13:30:00,-5.98294,5.34238,0.0351414834595002,0.167455,277.584,18.3096,99910.9,1.25321,-0.84898,-0.502935,0.227318,1.01261,0.3672968826439995,290.701,32.7706,0.027347133785751106,1,1,1,1
2023-12-02 14:00:00,-14.1661,12.031,0.1057592134634855,0.290327,277.301,18.3884,99927.6,1.25471,-0.649042,-0.665191,0.0755945,0.932443,0.4403044401320523,310.697,65.5229,0.09694608309397522,1,1,1,1
2023-12-02 14:30:00,13.6596,12.4131,0.060999417354361,0.220313,276.966,18.3355,99967.0,1.25674,-0.927172,-1.5142,-0.105286,1.77863,0.3748332962798262,326.594,68.0304,0.01534295538246383,1,1,1,1
2023-12-02 15:00:00,-6.73503,2.23763,0.0036955344118767,0.0541805,276.548,18.9581,99987.9,1.2589,-0.784323,-1.31398,0.0321072,1.5306,0.1980815488630882,327.332,8.18886,0.001253033260750689,1,1,1,1
2023-12-02 15:30:00,-7.38759,2.41802,0.009644913888421,0.0874918,276.328,19.1316,99992.9,1.25998,-0.557603,-2.32284,0.042177,2.38921,0.1944407364725817,345.615,12.7659,0.0013409915937717387,1,1,1,1
2023-12-02 16:00:00,0.27988,0.426274,0.0107114742227299,0.0921623,276.098,19.5095,99998.1,1.26108,-0.278147,-2.15507,0.0130983,2.17298,0.1302244216727415,352.164,1.36368,0.0017988508291176188,1,1,1,1
2023-12-02 16:30:00,38.2126,0.498514,0.0793327741699518,0.251012,276.478,17.9201,99975.6,1.25911,0.334611,-1.83392,0.0936155,1.86654,0.1295287612848976,13.3679,16.0616,0.018084827286654427,1,1,1,1
2023-12-02 17:00:00,4.44164,1.03934,0.0080061300441001,0.0797292,276.383,18.1485,99970.6,1.25947,1.6141,-1.13441,0.0512324,1.97353,0.0998334613243475,54.6537,1.24054,0.0016321021905976814,1,1,1,1
2023-12-02 17:30:00,9.02343,-3.7042,0.0192933283360612,0.123681,275.986,19.4608,99969.5,1.26125,2.03387,-1.79208,0.0680209,2.7116,0.079579394317876,48.4533,0.630835,0.002080437749882543,1,1,1,1
2023-12-02 18:00:00,-6.74355,0.446828,0.0030539476510016,0.0491723,275.557,20.6128,99958.6,1.26305,1.76696,-2.4908,0.103998,3.05566,0.0971127180136566,35.2983,10.1095,0.0002589589866605798,1,1,1,1
2023-12-02 18:30:00,9.70441,-0.520882,0.0239679327854393,0.137629,275.006,22.4458,99942.9,1.26535,1.50871,-2.01217,0.0694831,2.51592,0.1362071951109779,36.4569,18.5254,0.0029924455283830945,1,1,1,1
2023-12-02 19:00:00,-9.16971,0.716433,0.0574089671204745,0.212883,274.641,23.7489,99924.4,1.26677,1.0573,-2.23418,0.0784616,2.47298,0.1342933356499867,23.9985,24.9361,0.007410384718042958,1,1,1,1
2023-12-02 19:30:00,2.46435,0.842227,0.0248662933509919,0.140038,274.314,24.2419,99901.6,1.268,1.32828,-2.59644,0.0821124,2.91764,0.1545376976662976,26.798,13.9613,0.0023037130921092427,1,1,1,1
2023-12-02 20:00:00,-4.21208,-1.91612,0.0145512472713705,0.107119,274.212,22.1625,99870.1,1.26814,2.60775,-3.61947,0.0106176,4.46106,0.2410935503077591,35.5973,-4.34528,0.0005765764376734515,1,1,1,1
2023-12-02 20:30:00,-9.56416,1.47002,0.019984584081024,0.125616,274.497,20.4157,99840.9,1.2665,2.1454,-3.87941,0.0356694,4.43326,0.2263870579339729,28.8691,5.53354,0.0008028668293392875,1,1,1,1
2023-12-02 21:00:00,-1.27023,-0.147967,0.0068611164050848,0.0736401,274.695,19.7346,99811.6,1.26522,1.60024,-4.397,0.0470309,4.67938,0.1125486561447981,20.0355,-0.261775,0.0002476578567136205,1,1,1,1
2023-12-02 21:30:00,0.557605,-0.398091,0.0048105128643618,0.0616574,274.605,20.2998,99792.1,1.26538,1.17988,-3.99834,-0.0174925,4.16883,0.090599668873567,16.195,-0.379091,0.0002187469687265275,1,1,1,1
2023-12-02 22:00:00,-2.72381,1.46362,0.036920080699868,0.170788,274.461,21.4523,99771.9,1.26575,-0.21196,-3.67193,0.0382577,3.67824,0.1196473986344876,356.875,5.60971,0.002155929622204823,1,1,1,1
2023-12-02 22:30:00,28.7318,-2.4007,0.0356853963610425,0.167638,273.579,24.0635,99774.6,1.26983,0.298895,-3.35743,0.0475031,3.37104,0.1670649574267446,6.87186,-5.65982,0.002472960218659803,1,1,1,1
2023-12-02 23:00:00,2.28298,-1.48567,0.0205822062837185,0.127244,273.321,24.0749,99787.9,1.27121,1.52955,-2.0832,0.114344,2.58695,0.1375910607561407,36.3025,-3.88803,0.002419349193947511,1,1,1,1
2023-12-02 23:30:00,-0.508634,0.40092,0.00808759842752,0.0797529,273.298,23.559,99803.0,1.27153,1.55057,-1.78402,0.138382,2.36773,0.0906001655627626,40.7089,0.722555,0.001134562994361138,1,1,1,1
2023-12-03 00:00:00,-2.98882,-0.548484,0.0080686364001918,0.0797249,273.738,22.8429,99799.5,1.26944,1.14252,-1.63433,0.100066,1.9966,0.1073806314006394,34.7462,-1.9514,0.0015944313787836803,1,1,1,1
2023-12-03 00:30:00,9.10319,0.0330977,0.0085661383761398,0.0822202,274.296,21.8865,99822.3,1.26715,0.984953,-1.66389,0.0982048,1.93606,0.1203083538246617,30.5464,-0.156076,0.0018035136477978937,1,1,1,1
2023-12-03 01:00:00,-14.9788,0.422397,0.0116165539415457,0.0958464,274.835,21.2956,99811.3,1.26452,0.822671,-1.48673,0.082695,1.70117,0.1384109822232325,28.594,-0.926041,0.0031743600150307204,1,1,1,1
2023-12-03 01:30:00,0.319282,0.221435,0.0175980004369448,0.118029,275.102,21.4198,99809.3,1.26324,1.11585,-0.639558,-0.00792642,1.28616,0.1760159083719423,61.3901,1.41088,0.008421461308198255,1,1,1,1
2023-12-03 02:00:00,1.99507,1.174,0.0296704898457204,0.153467,275.843,20.6126,99804.3,1.25978,1.01664,0.139741,0.00867639,1.02623,0.1489546910976623,98.5111,4.57223,0.02236354225665367,1,1,1,1
2023-12-03 02:30:00,-11.96,-7.43177,0.0342392448085138,0.165182,276.853,20.9518,99784.7,1.25487,0.525131,-0.493305,-0.0790015,0.724813,0.2171923110977918,46.8561,-12.2205,0.051936597224573736,1,1,1,1
2023-12-03 03:00:00,178.585,4.84279,0.07295655615125,0.241589,277.825,20.3277,99748.9,1.25,0.404474,-0.135406,0.202027,0.471963,0.4528620098882219,71.5973,9.09398,0.2620223915558729,1,1,1,1
2023-12-03 03:30:00,205.713,12.4473,0.270413493110523,0.465285,277.84,20.2573,99680.9,1.24908,0.828868,0.756957,0.178822,1.13665,0.6452317413147001,130.153,3.07763,0.1675654939705997,1,1,1,1
