datetime_utc,Qh,Qle,Qtau,Ustar,T_air,RH_air,P_air,Rho_air,Wind_V,Wind_U,Wind_W,Wind_vel,Wind_U_std,Wind_V_std,Wind_W_std,Wind_dir,Qco2,Cd,qc_tot,qc_tot_noCd,qc_tot_ext,qc_tot_noCd_ext
2023-12-01 00:30:00,0.147327,1.74288,0.030060077585144,0.15038,268.95,28.9985,102667.0,1.32926,1.0311,-0.00766503,-0.177139,1.04623,0.4357579603403706,0.4441058432400996,0.2558800500234436,88.0479,4.14601,0.020659786205819604,1,1,1,1
2023-12-01 01:00:00,14.7011,0.19664,0.0411722487034684,0.176387,270.131,26.3549,102659.0,1.32334,1.0766,0.058734,-0.217028,1.09983,0.4774536626731436,0.4855707981334956,0.3027535301197989,95.0387,-0.470276,0.02572065500053162,1,1,1,1
2023-12-01 01:30:00,26.3894,3.1855,0.0351990089939155,0.163336,270.922,25.003,102650.0,1.31937,0.855216,-0.447045,-0.208735,0.987327,0.6131484322739478,0.6341624397581428,0.3483303030171219,62.8686,0.730308,0.02736792079345501,1,1,1,1
2023-12-01 02:00:00,41.2431,2.7562,0.0143316409640139,0.104471,272.171,21.8985,102633.0,1.31312,0.994222,0.122852,-0.19953,1.02146,0.588014455604622,0.5777516767608728,0.3229427193791493,97.1153,2.5695,0.010460411623996222,1,1,1,1
2023-12-01 02:30:00,69.8228,4.9413,0.062162256401822,0.218216,273.8,18.8815,102641.0,1.30543,-0.506632,0.243899,0.0190506,0.562606,0.382776697305361,0.2914294082621038,0.2823462413420798,239.449,-6.44629,0.15044039410932677,1,1,1,1
2023-12-01 03:00:00,46.3839,0.980565,0.1469853796357439,0.33618,274.737,18.277,102610.0,1.30056,0.459739,0.238691,-0.0283511,0.518785,0.8829507347525115,0.6850248170686957,0.3668037622489715,138.391,-28.3365,0.4199222866183185,1,1,0,1
2023-12-01 03:30:00,105.081,1.30566,0.1534973521337485,0.344105,275.462,17.5786,102548.0,1.29634,0.188332,0.20189,-0.013304,0.276415,0.6862863833706742,0.69407060159612,0.4588147774429241,134.25,-17.7168,1.5497396785800608,0,1,0,1
2023-12-01 04:00:00,107.655,6.26032,0.0749177627291652,0.240517,275.574,18.3665,102491.0,1.29507,0.0361057,0.227812,-0.026007,0.232117,0.7958486036929386,1.0470100286052662,0.4688592539344829,203.954,5.46137,1.0736869106030222,0,1,0,1
2023-12-01 04:30:00,107.131,11.6612,0.2358716256405719,0.42699,275.646,18.8412,102413.0,1.29372,-1.36826,0.084409,0.0145757,1.37093,1.0016236818286597,0.5370176905838391,0.4518937928318998,267.119,8.5034,0.0970073962125176,1,1,0,0
2023-12-01 05:00:00,272.713,9.14331,0.2742330269560892,0.461442,276.711,18.3568,102350.0,1.28791,-0.426534,0.132877,-0.0605254,0.450834,0.9297354462426396,0.704719092972512,0.5153086453767295,249.538,-40.7087,1.0476130977740001,0,0,0,0
2023-12-01 05:30:00,71.7912,6.85377,0.1438871710316374,0.333934,276.075,19.3835,102307.0,1.29033,0.111059,0.293139,-0.00283832,0.313485,0.8544852251502071,0.993570329669722,0.4911466176204413,154.945,-4.93019,1.134717490886608,0,1,0,1
2023-12-01 06:00:00,-2.75665,1.95413,0.2283047245535187,0.420754,276.114,19.5848,102265.0,1.28961,-1.41171,0.186893,0.0217478,1.4242,1.3825411386284314,0.670786851391707,0.5326734459309944,260.407,9.86054,0.08727996108000607,1,1,1,1
2023-12-01 06:30:00,40.9291,7.41666,0.1815017229209894,0.374904,275.619,20.5943,102219.0,1.29134,-1.10178,0.153201,0.0629323,1.11415,0.999274736996788,0.6549564871042961,0.5003948440981382,261.068,1.41786,0.11322773478674407,1,1,1,1
2023-12-01 07:00:00,-3.32137,4.15289,0.0650002871800587,0.224348,275.532,21.681,102197.0,1.29143,-0.681939,-0.0192591,0.0579922,0.684671,0.7993303447261338,0.5049742567695902,0.4493784596528855,278.932,-4.85451,0.10736940293721423,1,1,1,1
2023-12-01 07:30:00,-14.7122,3.00533,0.1307130142178306,0.318106,275.382,22.9821,102169.0,1.29174,-1.12746,0.172526,-0.00511859,1.1406,1.0910728664942593,0.6051413058121219,0.49418822325102,264.798,-0.634823,0.07778162048153113,1,1,1,1
2023-12-01 08:00:00,-2.68696,6.34113,0.074100853900575,0.239475,275.261,23.1393,102154.0,1.29212,-1.06544,0.0279306,0.0587598,1.06743,0.8859046224058209,0.5924542176404857,0.4143271654139998,270.495,4.96401,0.050331694859443256,1,1,1,1
2023-12-01 08:30:00,-29.0937,7.07777,0.079114112021133,0.247359,275.02,23.8055,102134.0,1.293,-1.04287,0.0570654,0.0615953,1.04624,0.8406675918578044,0.5055541514022014,0.4565731047707475,266.473,3.48154,0.05589755256125585,1,1,1,1
2023-12-01 09:00:00,-24.4212,11.173,0.2020580697872,0.39512,274.727,24.5235,102124.0,1.29425,-1.65724,0.0728036,0.0680465,1.66023,0.9005359515310869,0.6918807700753071,0.5233383226938383,269.076,8.89379,0.056639774013760726,1,1,1,1
2023-12-01 09:30:00,-22.4491,8.91131,0.1328356267261184,0.320167,274.336,27.1031,102112.0,1.29587,-1.32251,0.0350111,0.0406698,1.3236,0.8941481980074668,0.6417889061054265,0.4679807688356435,273.435,2.57468,0.05851128234354211,1,1,1,1
2023-12-01 10:00:00,-17.4729,8.37325,0.0694796741055078,0.231376,273.917,29.0604,102113.0,1.29784,-0.681184,-0.0576331,0.00236027,0.683622,0.7937153142027688,0.5079399570815433,0.4002136929191703,281.711,-3.71783,0.11455249598629849,1,1,1,1
2023-12-01 10:30:00,-16.1247,7.10122,0.1073358910387505,0.287591,273.881,30.6193,102098.0,1.29776,-0.928537,-0.0951449,0.0770774,0.936576,0.9572194105846372,0.596481349247401,0.4366440197689646,279.067,-0.968997,0.09428976047067696,1,1,1,1
2023-12-01 11:00:00,-35.5852,4.95842,0.1587686119916864,0.349733,273.783,31.639,102086.0,1.29805,-1.0951,0.0590251,0.153096,1.10732,0.937696112821206,0.5596534642079865,0.4964866564168668,267.082,1.88805,0.09975322343934967,1,1,1,1
2023-12-01 11:30:00,-23.5917,3.97057,0.0824178197944494,0.251956,273.664,32.2839,102061.0,1.29829,-0.952882,-0.0332326,0.156736,0.966258,0.6866469252825648,0.5572046302750903,0.4722880476997062,273.455,-0.327508,0.06799284360736171,1,1,1,1
2023-12-01 12:00:00,-19.8844,2.83089,0.0375533227288915,0.170046,273.553,32.5201,102054.0,1.29872,-0.654916,-0.152385,0.0903677,0.678456,0.633755473349146,0.4792285467290111,0.4478894952999009,286.015,-7.87519,0.06281877538356687,1,1,1,1
2023-12-01 12:30:00,-11.8633,3.29925,0.0361817970558055,0.166874,273.369,32.9583,102031.0,1.29931,-0.360037,-0.251895,0.0175695,0.439757,0.5868551780465092,0.54302025744902,0.3289255234851804,312.196,-4.95039,0.14399646475814376,1,1,1,1
2023-12-01 13:00:00,-13.095,-0.488077,0.0347603161419146,0.163577,273.341,32.7642,102003.0,1.29909,-0.273442,-0.254862,0.0694946,0.380203,0.6846488150869758,0.652575666110835,0.3642032399636225,326.605,-13.8258,0.18510297516677815,1,1,1,1
2023-12-01 13:30:00,-12.6423,4.1399,0.0776509316813559,0.24442,273.13,33.9387,101981.0,1.29979,-0.455323,-0.199741,0.13089,0.514147,0.6459287886446926,0.4578602406848622,0.3227181432767609,305.028,-2.2634,0.22599501905091193,1,1,1,1
2023-12-01 14:00:00,-40.6845,8.14565,0.0756491311329865,0.241235,273.05,34.1971,101963.0,1.29994,-0.727643,0.021169,0.0322025,0.728663,0.4993525808484422,0.4177858303006458,0.3383976950276109,273.622,-0.68006,0.10960420133800572,1,1,1,1
2023-12-01 14:30:00,-28.8259,12.0093,0.071006128188216,0.23374,273.117,33.8997,101966.0,1.29966,-1.13999,-0.0530065,0.117489,1.14725,0.4467426552278168,0.4041868379846132,0.3136542682636409,273.93,3.68594,0.041509733646847326,1,1,1,1
2023-12-01 15:00:00,-3.77537,4.06781,0.0413284320461116,0.178267,272.964,34.2885,101973.0,1.30049,-0.91331,0.0956356,0.0081023,0.918339,0.480629795164636,0.3277910920083094,0.2498135304582199,265.44,2.31456,0.03768216572430874,1,1,1,1
2023-12-01 15:30:00,-1.27504,5.318,0.0269244685495808,0.143792,272.576,37.4544,101968.0,1.3022,-0.378267,-0.0571928,0.0397179,0.384623,0.3998887345249926,0.2713219489831223,0.1730505706433815,283.174,0.862333,0.13976516666924635,1,1,1,1
2023-12-01 16:00:00,4.32133,1.20932,0.0091810404291228,0.0838949,272.059,38.7905,101948.0,1.30443,0.0247408,-0.0940539,0.00834936,0.0976112,0.2066659139771239,0.2048631250371818,0.0787683311997912,27.5944,0.456357,0.7387063251677918,1,1,1,1
2023-12-01 16:30:00,-4.38082,5.98613,0.0128857779259512,0.0993376,271.724,39.8817,101931.0,1.30582,-0.0839632,-0.12964,0.000538863,0.154456,0.2546000785545833,0.2155098605632698,0.0915623831057274,342.265,0.790216,0.4136354567141626,1,1,1,1
2023-12-01 17:00:00,-15.1999,2.57613,0.014699034210096,0.10614,271.899,37.9796,101911.0,1.30476,-0.760446,0.0425575,0.0223059,0.761963,0.4555765577814556,0.2759001631025252,0.1331521685891747,264.358,-1.14267,0.01940396133260242,1,1,1,1
2023-12-01 17:30:00,-8.28991,2.90864,0.0146325706033849,0.105955,272.133,38.034,101894.0,1.3034,-0.812627,-0.133635,0.0120002,0.823629,0.2768884251824189,0.2611158746610401,0.1138604408914703,282.009,-0.148105,0.01654930089148532,1,1,1,1
2023-12-01 18:00:00,3.16112,-3.61396,0.0097721499796753,0.0864965,271.55,42.8539,101897.0,1.30615,-0.227967,-0.0936834,0.00359246,0.246492,0.3630688639913921,0.284940520109022,0.1038754061363901,293.267,-8.43591,0.12313780611936714,1,1,1,1
2023-12-01 18:30:00,-13.6942,4.80851,0.0089463457567632,0.0826915,271.055,44.6535,101883.0,1.30835,-0.261724,-0.00670802,0.0170468,0.262364,0.4418540483010199,0.383998697914459,0.1260813229626022,267.177,-9.64803,0.09933750614555688,1,1,1,1
2023-12-01 19:00:00,2.29046,1.3489,0.029603572949412,0.15034,270.751,47.023,101881.0,1.30977,0.397844,-0.0796522,-0.0543489,0.409363,0.5991986315071155,0.3576296967534995,0.1449530958620753,77.236,-7.5478,0.1348751430939426,1,1,1,1
2023-12-01 19:30:00,-4.32573,-0.463119,0.0132773558471884,0.100647,270.515,45.4499,101862.0,1.31072,0.269593,-0.09036,-0.0274469,0.285655,0.3199671858175459,0.32169239966154,0.1342918463645503,78.5377,-2.96954,0.12414179145862535,1,1,1,1
2023-12-01 20:00:00,-13.2027,17.548,0.0130122648363758,0.0996068,270.283,50.2802,101844.0,1.31152,-0.0656188,-0.123205,0.00257061,0.139613,0.2757134381926278,0.2428779528899237,0.0806905198892658,325.151,3.39933,0.5090099330960007,1,1,1,1
2023-12-01 20:30:00,-40.3209,22.7046,0.0209249348757812,0.126325,270.332,49.9771,101842.0,1.31125,-0.0441785,-0.160043,-0.0411027,0.171041,0.3324003610106343,0.4741929986830256,0.1682887399679491,354.437,-34.7435,0.5454791559565239,1,1,1,1
2023-12-01 21:00:00,-2.37772,1.02643,0.0073089447716728,0.0746523,270.326,48.2668,101856.0,1.3115,0.556201,-0.13959,-0.0611672,0.576703,0.4214308958773668,0.2685345415398175,0.1627783769423936,76.8448,7.4375,0.01675644803759356,1,1,1,1
2023-12-01 21:30:00,-6.76151,3.97797,0.0178651613417812,0.116657,270.108,46.6412,101867.0,1.31276,0.384346,-0.00108494,-0.0740704,0.39142,0.3204512443414754,0.310251510874645,0.1651493263685928,90.9587,-5.33192,0.0888250748795687,1,1,1,1
2023-12-01 22:00:00,5.95859,-0.12544,0.0055311562923231,0.0648893,270.029,46.9446,101903.0,1.31362,0.670051,-0.0720905,-0.0609599,0.67667,0.3553997749014481,0.2890205875019978,0.163956396642522,85.4868,0.0294704,0.009195859627166287,1,1,1,1
2023-12-01 22:30:00,-0.207975,-0.14093,0.0167888801008251,0.112953,269.681,45.2674,101944.0,1.31591,0.383439,-0.0281796,-0.0487907,0.387556,0.3045783971328236,0.2209839360677603,0.1280046874141724,90.7362,-1.97269,0.08494280740746969,1,1,1,1
2023-12-01 23:00:00,-11.5571,-0.0928813,0.0116278240555469,0.0940218,269.909,44.063,101986.0,1.31535,0.830876,-0.0425071,-0.124353,0.841204,0.3940114211542604,0.3725627463931411,0.2243704526001585,90.2746,5.61796,0.01249264688066997,1,1,1,1
2023-12-01 23:30:00,10.3806,-3.64969,0.0149034757292604,0.106438,269.928,47.364,102012.0,1.31551,0.224448,-0.0706227,-0.044975,0.239556,0.3563495474951526,0.3087963730356948,0.0952016806574337,58.1395,-3.81146,0.19741461683353578,1,1,1,1
2023-12-02 00:00:00,-7.53506,1.18979,0.0166986227174392,0.112763,270.509,44.3791,102054.0,1.31325,0.584821,-0.153391,-0.111607,0.614817,0.3976594020012604,0.389028276607241,0.2164818699106232,73.0348,7.5292,0.033638878491975305,1,1,1,1
2023-12-02 00:30:00,-7.41106,2.32561,0.0229467316458982,0.132374,271.378,40.1641,102089.0,1.30953,0.531251,-0.0205585,-0.132507,0.547913,0.3860038859908019,0.3598499687369724,0.2262538397464228,86.8151,-1.64442,0.05836898953758693,1,1,1,1
2023-12-02 01:00:00,16.3255,2.57539,0.0205300387081028,0.125807,274.065,27.0451,102108.0,1.29712,-0.0622607,-0.195851,-0.0793064,0.22028,0.4999809996389863,0.6041754712002135,0.3275148851579115,350.281,-6.6553,0.32618161366854387,1,1,1,1
2023-12-02 01:30:00,6.5738,-1.79515,0.0937304605934643,0.269391,275.331,24.652,102139.0,1.29156,0.542512,-0.437516,-0.0513344,0.698838,0.6509062912585805,0.5482836856956442,0.3974921382870358,50.7522,-14.5629,0.14859806033042072,1,1,1,1
2023-12-02 02:00:00,53.9885,9.59709,0.1113291954928079,0.29418,276.509,22.807,102169.0,1.28642,0.502255,-0.567949,-0.0392525,0.759188,0.60625737108921,0.5799474114090001,0.411516706829747,46.9225,1.59081,0.15015078862245118,1,1,1,1
2023-12-02 02:30:00,44.5174,4.2602,0.0384710630916718,0.173431,278.099,20.0078,102165.0,1.27903,-1.12822,-0.108555,-0.0914431,1.13711,0.9051071759742048,0.616511151561754,0.365738977961059,277.891,-1.92531,0.023262077527737804,1,1,1,1
2023-12-02 03:00:00,1.07793,8.71924,0.1488552060750342,0.342184,279.771,16.3509,102152.0,1.27129,-1.47767,-0.142233,-0.101147,1.48794,1.226539848516957,0.850823718522233,0.5639140005355426,278.051,9.23984,0.052886954579384464,1,1,1,1
2023-12-02 03:30:00,48.8924,9.91448,0.3323359924707612,0.512267,280.786,14.0269,102126.0,1.26644,-1.99907,0.0106878,-0.0827496,2.00081,1.7118352724488417,1.0247341118553632,0.6998356950027628,271.736,11.2273,0.06555126254754068,1,1,1,1
2023-12-02 04:00:00,69.4982,12.5021,0.3086206176823765,0.493934,281.096,13.6693,102122.0,1.26499,-2.15708,-0.191255,-0.154064,2.17113,1.9560495903734136,1.3668247876008102,0.8423924263667142,280.246,0.0975541,0.05175665341974308,1,1,1,1
2023-12-02 04:30:00,101.893,10.2645,0.163187648596842,0.359423,281.446,13.32,102105.0,1.26321,-0.894954,-0.673721,-0.216809,1.14099,1.1949895397031725,1.1377917208347053,0.6924131714518434,308.798,4.18019,0.09923115659117102,1,1,1,1
2023-12-02 05:00:00,135.798,12.3506,0.1387459685308435,0.331716,281.872,12.92,102075.0,1.26092,-1.17072,-0.925871,-0.208539,1.50708,0.98879876618046,1.2708343715842754,0.6769830130808305,309.314,8.54937,0.048446256767032465,1,1,1,1
2023-12-02 05:30:00,84.0856,9.03192,0.1532862493401973,0.348601,281.672,13.0896,102039.0,1.26138,-0.927093,-0.537737,-0.0868967,1.07527,1.2298373876248845,1.0800740715339852,0.7104393007147056,298.296,6.02271,0.10510471498264476,1,1,1,1
2023-12-02 06:00:00,46.7436,9.87991,0.2446381401407873,0.440694,282.0,12.3658,102016.0,1.25965,-0.860574,-0.350007,-0.0210175,0.929265,1.25358685379195,1.2028549372222737,0.7310656605257834,290.122,-0.639454,0.22490293089911703,1,1,1,1
2023-12-02 06:30:00,27.6674,7.05588,0.1101645303412367,0.295599,281.716,12.3972,102003.0,1.26077,-1.57351,-0.205438,-0.121869,1.59154,1.3246735446894076,0.8462286924939381,0.6290047694572752,277.186,1.83582,0.03449616406599159,1,1,1,1
2023-12-02 07:00:00,6.69845,6.73192,0.2861174327890631,0.476309,281.634,12.6179,102004.0,1.26115,-1.47378,-0.12994,0.00923311,1.47953,1.4529796970364035,1.033392471426031,0.6517706651883007,278.826,4.32871,0.10364062519382557,1,1,1,1
2023-12-02 07:30:00,-30.1407,3.77603,0.2301533243969759,0.427145,281.566,12.8563,102004.0,1.26144,-2.32519,0.0345082,-0.213343,2.33521,1.364195733756707,0.865104039985943,0.6419524904539275,270.46,4.85366,0.03345790707097411,1,1,1,1
2023-12-02 08:00:00,-36.7527,2.59984,0.0358556862411633,0.168564,281.49,13.1969,102015.0,1.26191,-1.92219,0.101476,-0.165647,1.93198,1.1327312126007651,0.7984597673020226,0.5954468909986851,266.568,1.90762,0.007612449146505263,1,1,1,1
2023-12-02 08:30:00,-24.2792,0.730781,0.0711399035363074,0.237289,281.193,13.8625,102034.0,1.26345,-1.36674,0.106701,-0.0924155,1.37401,0.8570974273675076,0.5748965124263671,0.4061268274812685,264.941,-1.02915,0.029824654763609806,1,1,1,1
2023-12-02 09:00:00,-20.7744,-2.0519,0.1185000685648376,0.306006,280.834,14.8969,102070.0,1.26549,-2.01898,0.106051,-0.155286,2.02772,0.9859665308721184,0.6525955868683146,0.4656404192077831,267.69,-5.12661,0.02277424112247506,1,1,1,1
2023-12-02 09:30:00,-38.8682,0.538408,0.109360488955496,0.29374,280.437,15.8047,102087.0,1.26746,-1.98157,0.169156,-0.163393,1.99547,0.8725187677064603,0.6134932762467735,0.4723473298326137,263.634,1.47405,0.0216688456045351,1,1,1,1
2023-12-02 10:00:00,-15.478,0.73526,0.0146937534782067,0.107516,279.71,16.9137,102118.0,1.27112,-0.897641,0.292085,-0.0344402,0.944594,0.45732045657285,0.2988288807996977,0.2212848842555677,249.771,4.0115,0.012955549320203172,1,1,1,1
2023-12-02 10:30:00,-12.2369,0.236874,0.0229790040322342,0.134378,279.436,18.0885,102135.0,1.27255,-1.03944,0.178034,-0.0727772,1.05709,0.5375583689237848,0.3127927428825675,0.2200143177159159,257.257,-1.99051,0.016159667374767817,1,1,0,1
2023-12-02 11:00:00,-17.9212,4.53346,0.01493968316268,0.108127,278.338,20.4202,102159.0,1.27783,0.0695872,0.0107046,-0.0133179,0.0716543,0.2116378983074628,0.156447754857652,0.0923692048249848,90.158,12.7387,2.277108853311011,0,1,0,1
2023-12-02 11:30:00,-9.53061,6.16631,0.0060319134038979,0.0686654,278.095,20.9298,102190.0,1.27932,-0.402802,0.0723742,0.00797001,0.40933,0.3393729511908691,0.163368295577814,0.1128680645709848,267.341,15.7108,0.02814030224289452,1,1,1,1
2023-12-02 12:00:00,-18.1664,3.41106,0.0100703053225081,0.0887481,278.32,20.6171,102212.0,1.27857,-0.589984,0.113325,0.0101199,0.600855,0.2557768558724577,0.1963794795797157,0.1262347020434555,259.891,18.4706,0.021816183060042144,1,1,1,1
2023-12-02 12:30:00,-23.1912,8.44876,0.0028320201714905,0.0470543,278.229,20.422,102219.0,1.27908,-0.393649,0.112562,0.00041582,0.409427,0.2573707442581615,0.1522704830228104,0.1224524397470299,253.135,10.6007,0.013208262021582389,1,1,1,1
2023-12-02 13:00:00,-5.78662,6.92453,0.0014330355031261,0.0333992,277.017,25.7335,102227.0,1.28465,0.132237,0.108027,-0.00386803,0.170796,0.1813138163516503,0.1453234323844575,0.0806482485860666,126.412,-43.0315,0.03823989913241777,1,1,1,1
2023-12-02 13:30:00,-1.07762,1.36063,0.0023437721660522,0.0426265,275.945,28.7526,102250.0,1.2899,-0.102872,-0.0359499,8.63383e-05,0.108973,0.2204252707835469,0.1599306099531919,0.0948982086237669,310.218,-10.6475,0.1530106061049408,1,1,1,1
2023-12-02 14:00:00,-9.91179,-0.49219,0.0037349784844172,0.0538325,276.21,28.9249,102267.0,1.28884,-0.421929,0.049841,0.00441584,0.424885,0.2742573608857199,0.1941445337886184,0.0613215296612861,260.931,-3.13143,0.0160526338486512,1,1,1,1
2023-12-02 14:30:00,6.40416,1.57557,0.0069066999940793,0.0732505,276.642,27.7975,102296.0,1.28721,-0.343216,-0.0534432,0.0189683,0.34787,0.2812305104358344,0.2605098846493161,0.0951701633916849,287.07,11.3793,0.04433913665942937,1,1,1,1
2023-12-02 15:00:00,-21.3794,5.00531,0.0052238819337271,0.0636075,275.86,27.4643,102313.0,1.29115,-0.134773,-0.0491082,-0.0110635,0.143867,0.1750599897178107,0.1024075192551797,0.053351944669337,295.085,20.7374,0.19547637565400472,1,1,1,1
2023-12-02 15:30:00,-14.5162,12.2286,0.004367286815056,0.0581233,275.491,32.0493,102314.0,1.29274,-0.477258,-0.0420154,0.0302128,0.480056,0.1615373021936419,0.2045693036601532,0.0779466484205703,277.319,23.6756,0.014659417823853542,1,1,1,1
2023-12-02 16:00:00,-0.676847,2.65621,0.0015855477171486,0.0349979,275.156,31.5685,102323.0,1.29448,0.0459344,-0.168343,0.0050737,0.174571,0.1477900537925336,0.1102846317489431,0.0477301791322848,12.8356,2.80508,0.04019201431447549,1,1,1,1
2023-12-02 16:30:00,-8.0155,25.6031,0.0014727089180036,0.0337185,274.886,36.8894,102302.0,1.29533,0.119373,-0.164617,-0.0148039,0.203882,0.1825299975346518,0.1341268056728408,0.0633145322970959,34.6717,32.1905,0.027351347190238576,1,1,1,1
2023-12-02 17:00:00,6.89695,-0.0301351,0.0080168393382243,0.0786158,274.529,33.2296,102300.0,1.29713,-0.0801516,-0.0415233,0.00744909,0.0905757,0.2582593657546614,0.1747120488117519,0.0540448887500011,308.64,-2.33217,0.7533491076721566,1,1,1,1
2023-12-02 17:30:00,-1.65061,0.598453,0.001165451691313,0.0299685,274.399,34.6074,102296.0,1.29767,0.223277,-0.190011,-0.0139946,0.293518,0.145727142289966,0.1004275858516971,0.0566425635013105,44.5464,-1.41325,0.010424627198168666,1,1,1,1
2023-12-02 18:00:00,-5.56521,22.0087,0.0021254857992776,0.0404571,274.182,36.1263,102290.0,1.29858,0.0179779,-0.101341,-0.00716469,0.103173,0.1428009103612438,0.2156455424997233,0.0750944072484762,10.3457,26.8452,0.15376496019672126,1,1,1,1
2023-12-02 18:30:00,-1.542,-1.84856,0.0009661035200024,0.0272631,273.902,38.7851,102285.0,1.29979,0.0791522,-0.0912273,-0.00912596,0.121123,0.1143520878690022,0.07056217116841,0.0334589300486432,34.2484,2.52536,0.050663738697645185,1,1,0,0
2023-12-02 19:00:00,-4.83218,88.6257,0.0003562735829447,0.0165495,273.627,42.0898,102269.0,1.30081,0.0744474,-0.209685,-0.0117507,0.222819,0.10841724955006,0.082954686425783,0.0521012475858304,20.6704,41.9134,0.0055165214710835705,0,0,0,0
